MN,2002,54656
WI,2002,53376
MD,2002,52026
LA,2002,46241
AL,2002,42649
KY,2002,42376
UT,2002,39048
OK,2002,37181
SC,2002,36564
OR,2002,35311
CT,2002,32326
KS,2002,29862
IA,2002,29716
AR,2002,26437
MS,2002,25889
NV,2002,22957
NM,2002,18913
NE,2002,18535
WV,2002,15984
ID,2002,14286
NH,2002,10264
ME,2002,9887
RI,2002,9093
HI,2002,8344
DC,2002,8187
DE,2002,7126
SD,2002,6902
MT,2002,6634
ND,2002,5665
AK,2002,5476
VT,2002,3865
WY,2002,3069
CA,2003,477354
TX,2003,334584
NY,2003,209572
FL,2003,173192
IL,2003,148398
OH,2003,125079
PA,2003,120505
GA,2003,106823
MI,2003,105580
NC,2003,94360
NJ,2003,90514
VA,2003,77468
AZ,2003,73636
IN,2003,70726
TN,2003,65988
MA,2003,65294
WA,2003,62628
MO,2003,62019
MN,2003,55883
CO,2003,55472
WI,2003,54029
MD,2003,53389
LA,2003,46445
AL,2003,43251
KY,2003,42675
UT,2003,39676
SC,2003,37501
OK,2003,37394
OR,2003,35845
CT,2003,32601
KS,2003,30301
IA,2003,29934
AR,2003,26708
MS,2003,26496
NV,2003,23513
NE,2003,18829
NM,2003,18687
WV,2003,16263
ID,2003,14706
NH,2003,10166
ME,2003,9906
RI,2003,9147
HI,2003,8655
DC,2003,8010
DE,2003,7321
SD,2003,7237
MT,2003,6898
ND,2003,5809
AK,2003,5434
VT,2003,3898
WY,2003,3179
CA,2004,480593
TX,2004,338179
NY,2004,206545
FL,2004,177483
IL,2004,146721
OH,2004,123813
PA,2004,118657
GA,2004,108781
MI,2004,104151
NC,2004,95366
NJ,2004,89048
VA,2004,79612
AZ,2004,75582
IN,2004,71144
TN,2004,66267
MA,2004,63303
WA,2004,63237
MO,2004,62127
MN,2004,56121
CO,2004,54280
WI,2004,53953
MD,2004,52991
LA,2004,46250
AL,2004,42874
KY,2004,41341
UT,2004,40196
SC,2004,38062
OK,2004,37457
OR,2004,35212
CT,2004,31724
KS,2004,30079
IA,2004,29706
AR,2004,27044
MS,2004,26643
NV,2004,24611
NM,2004,19000
NE,2004,18918
WV,2004,16060
ID,2004,15109
NH,2004,10315
ME,2004,10029
RI,2004,8968
HI,2004,8674
DC,2004,8137
SD,2004,7269
DE,2004,7180
MT,2004,6807
ND,2004,5841
AK,2004,5588
VT,2004,3854
WY,2004,3082
CA,2005,484148
TX,2005,341364
NY,2005,203136
FL,2005,184536
IL,2005,144181
OH,2005,122494
PA,2005,118409
GA,2005,110992
MI,2005,101877
NC,2005,97665
NJ,2005,87489
VA,2005,80122
AZ,2005,77714
IN,2005,70639
TN,2005,67785
WA,2005,64022
MO,2005,62827
MA,2005,61327
MN,2005,55916
CO,2005,54647
WI,2005,54113
MD,2005,53524
LA,2005,43758
AL,2005,43405
KY,2005,43064
UT,2005,40718
SC,2005,38604
OK,2005,37237
OR,2005,35305
CT,2005,31003
KS,2005,30136
IA,2005,30047
AR,2005,27323
MS,2005,26297
NV,2005,26217
NM,2005,19207
NE,2005,18576
WV,2005,15814
ID,2005,15431
NH,2005,10011
ME,2005,9951
RI,2005,8699
HI,2005,8087
DC,2005,7513
SD,2005,7386
DE,2005,7154
MT,2005,6745
ND,2005,5936
AK,2005,5614
VT,2005,3772
WY,2005,3378
CA,2006,494605
TX,2006,352121
NY,2006,205806
FL,2006,192219
IL,2006,144990
OH,2006,123414
PA,2006,119651
GA,2006,116136
NC,2006,101522
MI,2006,101123
NJ,2006,87713
AZ,2006,83222
VA,2006,81778
IN,2006,71705
TN,2006,69077
WA,2006,66909
MO,2006,64447
MA,2006,61304
MN,2006,57558
CO,2006,55523
MD,2006,55223
WI,2006,54823
AL,2006,45589
LA,2006,45065
KY,2006,44179
UT,2006,42061
SC,2006,41559
OK,2006,38946
OR,2006,36805
IA,2006,30933
KS,2006,30581
CT,2006,30567
MS,2006,28505
NV,2006,28096
AR,2006,28042
NM,2006,19761
NE,2006,19013
ID,2006,16097
WV,2006,15724
NH,2006,9954
ME,2006,9777
HI,2006,8687
RI,2006,8371
DC,2006,7964
SD,2006,7406
MT,2006,7329
DE,2006,7076
ND,2006,5988
AK,2006,5719
VT,2006,3562
WY,2006,3512
CA,2007,497195
TX,2007,359048
NY,2007,208233
FL,2007,193135
IL,2007,144770
OH,2007,122729
PA,2007,120587
GA,2007,117142
NC,2007,104197
MI,2007,98840
NJ,2007,87994
AZ,2007,82836
VA,2007,82699
IN,2007,72153
TN,2007,70948
WA,2007,68368
MO,2007,64414
MA,2007,60544
MN,2007,57122
MD,2007,55765
WI,2007,55113
CO,2007,54830
LA,2007,47032
AL,2007,46346
KY,2007,44527
UT,2007,43319
SC,2007,41846
OK,2007,39463
OR,2007,37163
KS,2007,31171
IA,2007,30438
CT,2007,30395
MS,2007,29154
NV,2007,28681
AR,2007,28235
NM,2007,19964
NE,2007,18989
ID,2007,16455
WV,2007,15977
ME,2007,9767
NH,2007,9758
HI,2007,8317
RI,2007,8217
DC,2007,7863
SD,2007,7530
DE,2007,7089
MT,2007,6988
ND,2007,6109
AK,2007,5779
WY,2007,3610
VT,2007,3573
CA,2008,482863
TX,2008,356351
NY,2008,204356
FL,2008,186264
IL,2008,140755
OH,2008,120459
PA,2008,118954
GA,2008,113797
NC,2008,103690
MI,2008,95523
NJ,2008,84831
VA,2008,80478
AZ,2008,79484
IN,2008,70583
TN,2008,69658
WA,2008,69271
MO,2008,63652
MA,2008,59188
MN,2008,55492
MD,2008,55133
WI,2008,54215
CO,2008,54075
AL,2008,45992
LA,2008,45323
KY,2008,43689
UT,2008,43349
SC,2008,42124
OK,2008,38725
OR,2008,36668
KS,2008,30650
IA,2008,29905
CT,2008,29148
MS,2008,28159
AR,2008,27348
NV,2008,27204
NM,2008,19612
NE,2008,18600
ID,2008,16539
WV,2008,15455
NH,2008,9514
ME,2008,9207
HI,2008,8536
RI,2008,7730
DC,2008,7430
SD,2008,7282
MT,2008,7248
DE,2008,6828
ND,2008,6178
AK,2008,5931
WY,2008,3534
VT,2008,3338
CA,2009,459747
TX,2009,352470
NY,2009,202135
FL,2009,177253
IL,2009,135519
OH,2009,116730
PA,2009,116447
GA,2009,109539
NC,2009,100146
MI,2009,91709
NJ,2009,82854
VA,2009,78749
AZ,2009,72963
IN,2009,68776
WA,2009,68223
TN,2009,66580
MO,2009,61154
MA,2009,57231
MN,2009,53893
MD,2009,53438
WI,2009,53005
CO,2009,52473
LA,2009,45623
AL,2009,44063
KY,2009,42560
UT,2009,41897
SC,2009,40179
OK,2009,38466
OR,2009,34896
KS,2009,30391
IA,2009,28905
CT,2009,27881
AR,2009,26708
MS,2009,26607
NV,2009,25734
NM,2009,18556
NE,2009,18544
ID,2009,15507
WV,2009,15243
NH,2009,9019
ME,2009,8963
HI,2009,7966
RI,2009,7275
DC,2009,7241
SD,2009,7128
MT,2009,6940
DE,2009,6503
ND,2009,5950
AK,2009,5796
WY,2009,3357
VT,2009,3184
CA,2010,443930
TX,2010,337544
NY,2010,198882
FL,2010,171811
IL,2010,130380
PA,2010,113557
OH,2010,111833
GA,2010,103552
NC,2010,96347
MI,2010,89363
NJ,2010,79927
VA,2010,77108
AZ,2010,68327
IN,2010,66176
WA,2010,65794
TN,2010,64165
MO,2010,59696
MA,2010,55499
MD,2010,52485
MN,2010,51876
WI,2010,51051
CO,2010,50242
LA,2010,43434
AL,2010,42172
KY,2010,40654
UT,2010,40108
SC,2010,38613
OK,2010,37305
OR,2010,33318
KS,2010,29598
IA,2010,28012
CT,2010,26845
AR,2010,25618
MS,2010,24746
NV,2010,24495
NE,2010,17682
NM,2010,17425
ID,2010,14745
WV,2010,14540
NH,2010,8895
ME,2010,8577
HI,2010,8024
RI,2010,7011
SD,2010,6974
DC,2010,6869
MT,2010,6767
DE,2010,6277
ND,2010,6216
AK,2010,5832
WY,2010,3162
VT,2010,3089
CA,2011,436857
TX,2011,329998
NY,2011,196692
FL,2011,171020
IL,2011,126938
PA,2011,113303
OH,2011,110758
GA,2011,102341
NC,2011,94868
MI,2011,89168
NJ,2011,79265
VA,2011,77210
AZ,2011,66589
IN,2011,66018
WA,2011,65973
TN,2011,64067
MO,2011,59084
MA,2011,55440
MD,2011,51930
MN,2011,51928
WI,2011,50544
CO,2011,49339
LA,2011,43128
AL,2011,41467
KY,2011,40324
UT,2011,39177
SC,2011,38398
OK,2011,36478
OR,2011,32950
KS,2011,28523
IA,2011,27327
CT,2011,26651
AR,2011,25842
MS,2011,24948
NV,2011,23771
NE,2011,17506
NM,2011,16800
WV,2011,14888
ID,2011,14237
NH,2011,8818
ME,2011,8400
HI,2011,8148
SD,2011,6994
DC,2011,6967
RI,2011,6926
MT,2011,6609
DE,2011,6377
ND,2011,6236
AK,2011,5912
VT,2011,3024
WY,2011,2989
CA,2012,438069
TX,2012,334705
NY,2012,196037
FL,2012,170912
IL,2012,124878
PA,2012,112466
OH,2012,110730
GA,2012,100904
NC,2012,94283
MI,2012,88147
VA,2012,77994
NJ,2012,77824
AZ,2012,67215
WA,2012,66162
IN,2012,65357
TN,2012,65204
MO,2012,58293
MA,2012,54947
MD,2012,51732
MN,2012,51557
WI,2012,50088
CO,2012,49389
LA,2012,43732
AL,2012,40515
KY,2012,40043
UT,2012,39356
SC,2012,38183
OK,2012,36420
OR,2012,32818
KS,2012,29062
IA,2012,27458
CT,2012,25973
AR,2012,25454
MS,2012,23970
NV,2012,23472
NE,2012,17563
NM,2012,16710
WV,2012,14773
ID,2012,14417
NH,2012,8403
ME,2012,8364
HI,2012,8029
DC,2012,7310
SD,2012,7042
RI,2012,6883
ND,2012,6623
MT,2012,6612
DE,2012,6164
AK,2012,5631
WY,2012,3051
VT,2012,2934
CA,2013,430088
TX,2013,339517
NY,2013,192957
FL,2013,173599
IL,2013,123345
OH,2013,111440
PA,2013,111216
GA,2013,99714
NC,2013,94381
MI,2013,88719
NJ,2013,77841
VA,2013,77731
AZ,2013,66518
WA,2013,65201
IN,2013,65023
TN,2013,64740
MO,2013,58270
MA,2013,54569
MN,2013,51973
MD,2013,50852
WI,2013,49864
CO,2013,49330
LA,2013,44604
AL,2013,40860
KY,2013,40375
UT,2013,38978
SC,2013,38533
OK,2013,37313
OR,2013,32873
KS,2013,28308
IA,2013,27733
CT,2013,25951
AR,2013,25246
MS,2013,24280
NV,2013,23593
NE,2013,17744
NM,2013,15885
WV,2013,14784
ID,2013,14093
NH,2013,8581
ME,2013,8188
HI,2013,8061
DC,2013,7603
SD,2013,7243
ND,2013,6992
MT,2013,6816
RI,2013,6735
DE,2013,6056
AK,2013,5892
WY,2013,3193
VT,2013,3042
CA,2014,436552
TX,2014,350378
NY,2014,193375
FL,2014,178147
IL,2014,124514
PA,2014,112844
OH,2014,111970
GA,2014,102270
NC,2014,96215
MI,2014,89460
VA,2014,78895
NJ,2014,78544
AZ,2014,67808
WA,2014,67161
TN,2014,66611
IN,2014,65913
MO,2014,58808
MA,2014,54880
MN,2014,52365
MD,2014,52173
CO,2014,50102
WI,2014,49910
LA,2014,45556
AL,2014,42139
KY,2014,40034
SC,2014,39258
UT,2014,39057
OK,2014,35770
OR,2014,33548
KS,2014,28541
IA,2014,28309
CT,2014,26609
AR,2014,25799
MS,2014,24834
NV,2014,23893
NE,2014,18232
NM,2014,15737
ID,2014,14498
WV,2014,14099
NH,2014,8279
ME,2014,8145
HI,2014,7877
DC,2014,7607
ND,2014,7492
SD,2014,7293
MT,2014,6904
RI,2014,6684
DE,2014,6356
AK,2014,5955
WY,2014,3151
VT,2014,3060
